testID,i_YY53,i_OX84,i_WZ23,i_PI79,i_FE86,i_MT80,i_JM82,i_AF64,i_YJ65,i_GI11,i_TW37,i_JF49,i_FO48,i_VN88,i_TJ68,i_QZ64,i_XA12,i_HB29,i_OI90
3035,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
3036,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3037,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
3038,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
3039,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,1,NA,1
3040,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,0
3041,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3042,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
3043,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,1
3044,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
3045,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,1
3046,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3047,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,1
3048,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
3049,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,0
3050,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3051,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
3052,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3053,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,0
3054,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
3055,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,0
3056,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,1
3057,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3058,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,0,NA,0
3059,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
3060,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,1
3061,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
3062,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,0
3063,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,0,NA,0
3064,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
3065,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
3066,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,1,NA,0
3067,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3068,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,0
3069,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,1
3070,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
3071,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,0,NA,0
3072,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3073,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,1,NA,0
3074,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3075,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,1
3076,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3077,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,0
3078,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
3079,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,1
3080,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,1,NA,0
3081,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
3082,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,1,NA,0
3083,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
3084,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,0
3085,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,1,NA,0
3086,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
3087,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,1,NA,0
3088,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,1
3089,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,0
3090,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
3091,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,1
3092,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3093,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
3094,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,1
3095,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,0
3096,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
3097,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,0
3098,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,0
3099,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
3100,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,0
3101,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3102,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,1,NA,0
3103,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,0
3104,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,0,NA,1
3105,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,1,NA,1
3106,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
3107,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,1
3108,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,1,NA,1
3109,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,1,NA,0
3110,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
3111,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
3112,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3113,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3114,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3115,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,1,NA,0
3116,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,0
3117,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,1,1,NA,1
3118,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
3119,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
3120,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,1,NA,1
3121,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,1
3122,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
3123,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3124,NA,NA,0,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,1
3125,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,1
3126,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,1
3127,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
3128,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
3129,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,0
3130,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,1
3131,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,1
3132,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3133,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,0
3134,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
3135,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,0
3136,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
3137,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,0
3138,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,0
3139,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3140,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,1
3141,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3142,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3143,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,1
3144,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,0,NA,0
3145,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,1,NA,0
3146,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,1
3147,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
3148,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,1,NA,0
3149,NA,NA,0,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,1,1,NA,0
3150,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,1
3151,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
3152,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,1,NA,0
3153,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
3154,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
3155,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,1
3156,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,0
3157,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
3158,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
3159,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,0
3160,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,0
3161,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,1,0,NA,0
3162,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
3163,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,1
3164,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,1
3165,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,NA,1
3166,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,0,NA,NA,0,0,NA,0
3167,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,1,NA,0
3168,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3169,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3170,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3171,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,1
3172,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,1
3173,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,0,NA,0
3174,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,1,NA,1
3175,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
3176,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,1
3177,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3178,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
3179,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3180,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,1
3181,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,1
3182,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,1
3183,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,1
3184,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3185,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,1,NA,0
3186,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,0
3187,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,1
3188,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,1,NA,0
3189,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3190,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,0,0,NA,0
3191,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,1
3192,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,0,NA,0
3193,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3194,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
3195,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,1,NA,0
3196,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
3197,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
3198,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
3199,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,1,1,NA,1
3200,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3201,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,0
3202,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,0,NA,0
3203,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,1,0,NA,0
3204,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,1
3205,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,1
3206,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
3207,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3208,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,1
3209,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3210,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
3211,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
3212,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,0
3213,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,0
3214,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
3215,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,1,NA,1
3216,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,1
3217,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
3218,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
3219,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,0
3220,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
3221,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,0
3222,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,1
3223,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,0,NA,0
3224,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
3225,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,0
3226,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,0,NA,NA,0,0,NA,0
3227,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3228,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,0,NA,0
3229,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
3230,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,0
3231,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
3232,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,1
3233,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3234,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3235,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
3236,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
3237,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
3238,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,1,NA,0
3239,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
3240,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,1
3241,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
3242,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,1,NA,1
3243,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3244,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3245,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,1
3246,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,1,1,NA,0
3247,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
3248,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
3249,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
3250,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
3251,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,0
3252,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
3253,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
3254,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3255,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,1,NA,1
3256,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,0,NA,0
3257,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,1,1,NA,1
3258,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,0
3259,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,0,0,NA,0
3260,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,1,NA,0
3261,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,1,0,NA,1
3262,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,0,NA,NA,0,1,NA,1
3263,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,0,NA,0
3264,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,1
3265,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,0,1,NA,0
3266,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,1,NA,0
3267,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,0,1,NA,1
3268,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,1,NA,0
3269,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,0,NA,1
3270,NA,NA,0,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,0,1,NA,1
3271,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,0
3272,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,1,1,NA,1
3273,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,1
3274,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,1
3275,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,0
3276,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,1,0,NA,0
3277,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3278,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
3279,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,1,NA,0
3280,NA,NA,1,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,NA,1,1,NA,1
3281,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
3282,NA,NA,1,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,0,0,NA,1
3283,NA,NA,0,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,0,1,NA,0
3284,NA,NA,1,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,1,0,NA,1
3285,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,0,NA,1
3286,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,1,1,NA,0
3287,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,0,NA,NA,0,0,NA,1
3288,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,0
3289,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,0
3290,NA,NA,0,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,NA,0,0,NA,0
3291,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
3292,NA,NA,1,NA,NA,NA,NA,1,NA,0,1,NA,1,NA,NA,1,1,NA,0
3293,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,0,0,NA,1
3294,NA,NA,1,NA,NA,NA,NA,1,NA,1,0,NA,1,NA,NA,1,1,NA,0
3295,NA,NA,1,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,NA,0,0,NA,0
3296,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,0,NA,1
3297,NA,NA,1,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
3298,NA,NA,0,NA,NA,NA,NA,1,NA,0,0,NA,1,NA,NA,1,0,NA,0
3299,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,0,0,NA,1
3300,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,1
